111,0,153,192,1596
111,0,153,192,1752
111,0,153,193,1518
111,0,153,193,1545
111,0,153,194,1420
110,0,153,194,1507
111,0,153,195,1540
110,0,153,191,1376
110,0,153,175,1664
110,0,154,166,1512
110,0,154,165,1520
110,0,155,166,1726
110,0,154,172,1566
110,0,154,181,1261
110,0,154,187,1555
110,0,154,187,1361
110,0,154,192,1489
110,0,154,192,1449
110,0,154,195,1505
110,0,154,198,1375
110,0,154,197,1252
110,0,154,197,1587
110,0,154,197,1501
110,0,154,199,1331
110,0,154,202,1540
110,0,154,202,1498
110,0,154,202,1672
110,0,154,203,1599
110,0,154,204,1458
110,0,154,204,1561
110,0,154,203,1498
110,0,154,203,1238
110,0,154,203,1407
110,0,154,203,1525
110,0,154,203,1435
110,0,154,203,1293
111,0,154,204,1534
110,0,154,205,1591
110,0,154,205,1594
110,0,154,206,1435
111,0,154,206,1492
111,0,154,208,1572
111,0,154,208,1625
111,0,154,208,1568
111,0,153,208,1459
111,0,153,208,1459
111,0,153,208,1721
111,0,153,208,1559
111,0,153,209,1479
111,0,153,209,1531
111,0,153,211,1585
111,0,153,210,1495
111,0,153,211,1508
111,0,153,211,1588
111,0,153,212,1749
110,0,153,213,1525
110,0,153,212,1202
110,0,153,212,1365
110,0,153,213,1202
110,0,153,213,1159
110,0,153,214,906
110,0,153,213,801
110,0,153,213,890
110,0,153,214,884
110,0,153,215,1308
110,0,153,215,2166
110,0,153,217,2575
110,0,153,217,2636
110,0,153,216,2258
110,0,153,215,2085
110,0,153,215,1720
110,0,153,216,1370
110,0,153,216,1075
110,0,153,216,1452
110,0,153,217,1935
110,0,153,217,2041
110,0,152,215,2301
110,0,153,217,1876
110,0,152,217,1078
110,0,153,218,1017
110,0,152,214,1370
110,0,152,186,2146
110,0,152,192,3962
110,0,152,205,2361
110,0,152,208,1337
110,0,152,207,223
110,0,152,206,-857
111,0,152,210,-1799
111,0,152,224,-2134
111,0,152,222,-3153
112,0,152,238,-3357
112,0,152,243,-3128
110,0,160,167,1537
255,0,165,789,24831
166,0,163,385,-2907
125,0,161,293,-4246
199,0,163,592,4142
215,0,163,611,3971
204,0,162,585,-231
208,0,162,607,1838
217,0,162,636,1397
222,0,161,652,2507
221,0,160,652,1653
224,1,160,660,2149
224,3,160,664,2218
224,0,160,662,1887
223,0,160,661,1938
219,0,160,659,1927
216,0,160,655,2021
214,0,159,653,1788
214,0,159,652,1935
212,0,159,649,1932
212,0,159,646,1891
214,0,159,648,1929
216,0,159,648,1789
216,0,159,649,1918
213,0,159,649,1978
212,0,159,650,1893
211,0,159,649,1895
210,0,159,649,1963
211,4,158,650,1920
211,0,159,648,1849
211,0,159,649,1878
212,0,159,650,1911
214,0,159,651,1875
215,0,159,652,1864
215,0,159,653,1888
212,0,158,653,1947
209,0,158,654,1838
208,0,158,654,1904
208,0,158,655,1853
208,0,158,655,1873
207,0,158,654,1808
206,0,158,654,1855
205,0,158,654,1827
201,0,158,654,1885
198,0,158,654,1920
197,0,158,655,1898
200,0,158,655,1886
201,0,158,655,1795
203,0,158,656,1931
204,0,158,656,1961
203,0,158,657,1958
200,4,158,656,1934
197,5,158,656,1917
192,4,158,655,1872
191,6,157,656,1902
187,8,158,652,1975
179,0,158,638,1861
177,0,157,628,2044
167,0,157,611,2298
162,0,157,575,1516
156,0,157,524,1458
151,0,157,498,1836
147,0,157,471,1966
144,0,157,458,1836
144,0,157,461,1850
146,0,157,468,1740
148,0,157,486,1869
166,0,157,523,1920
175,0,157,577,1718
196,0,157,629,1321
219,0,158,686,1079
282,0,159,750,1535
354,0,159,807,2473
408,0,162,832,2308
427,0,163,840,2088
386,0,162,845,1340
338,0,160,850,2800
244,0,159,854,2525
158,0,157,856,2352
161,0,157,853,3277
279,0,159,843,2525
333,0,160,833,1956
341,0,160,831,2657
363,0,161,820,2317
402,0,163,801,2208
454,22,182,781,1549
535,246,240,748,3025
633,502,468,745,2781
680,627,665,679,1874
707,682,717,616,3318
714,708,726,617,2836
715,719,718,621,2193
705,726,701,641,1343
694,726,676,685,1484
676,701,609,744,456
649,639,465,807,3233
643,643,447,825,1681
652,666,494,820,2089
662,680,523,801,1547
669,685,548,792,2284
684,700,570,775,2054
696,694,525,766,2032
703,705,579,749,1912
701,715,597,720,1841
689,722,611,705,2103
681,720,640,685,1719
677,719,648,687,2148
677,719,649,695,1869
677,718,651,701,2079
673,716,647,706,1962
667,714,638,712,1809
665,714,631,717,1812
665,713,621,730,1782
665,707,607,744,1845
658,695,583,755,1738
649,672,543,766,1723
636,644,497,776,1812
627,618,462,789,2071
619,598,441,798,1722
595,553,418,805,1277
592,543,433,809,1727
604,551,454,807,1293
609,539,464,809,1583
613,519,461,814,2501
612,479,460,816,2072
591,425,400,821,1607
558,370,367,833,2130
557,341,356,842,2218
587,371,384,848,1505
621,421,404,853,1556
664,540,451,860,2686
708,671,540,856,616
732,731,623,843,1788
749,773,681,806,1604
754,803,730,710,998
753,820,757,549,752
750,825,768,455,342
749,823,767,479,970
751,802,712,625,902
762,786,695,732,4213
771,791,701,756,3167
779,803,730,694,2848
779,813,762,497,1713
770,815,790,220,1711
744,791,814,156,1586
579,775,833,109,6162
229,649,834,93,7465
128,536,799,88,10022
157,281,563,83,9409
103,41,347,80,5954
102,0,181,140,326
103,0,175,127,-4028
102,0,173,143,-1538
102,0,171,161,447
101,0,169,146,1110
101,0,168,142,4919
101,0,167,125,4258
101,0,167,119,7284
100,0,166,130,3151
101,0,166,150,-95
106,0,167,575,2086
115,0,167,829,17713
172,0,170,850,3315
302,88,174,863,4121
393,340,180,871,-35
461,445,184,884,3704
510,541,186,888,2162
580,629,212,882,1606
645,698,316,862,2252
683,752,517,808,1983
704,786,634,694,1668
715,811,697,531,1927
715,829,742,287,2531
684,842,775,168,3597
650,856,810,133,1698
531,871,836,107,3086
285,877,859,94,4908
170,872,869,88,8161
122,818,862,84,11129
93,709,605,80,11564
87,256,273,76,13393
85,0,183,122,4612
83,0,179,93,4330
83,0,176,99,-6220
84,0,174,141,-1581
84,0,173,152,240
84,0,171,126,-2234
85,0,171,109,981
85,0,169,98,14451
85,0,169,91,10776
89,0,169,112,9499
94,0,169,461,5289
100,0,169,881,22121
107,0,169,902,21634
145,0,167,896,1254
164,14,171,900,10954
653,636,331,868,2927
688,704,550,811,1667
710,747,636,736,1053
724,772,715,588,1601
732,792,762,278,2063
728,811,802,162,3671
696,824,831,128,2544
629,839,853,104,2044
442,845,871,95,4880
208,826,878,87,7152
120,699,865,83,13903
232,438,624,80,12887
90,0,274,74,16050
83,0,185,217,4399
82,0,178,106,1452
82,0,175,114,-8822
83,0,172,162,-3356
83,0,171,156,-885
83,0,170,127,-844
84,0,169,116,2926
85,0,168,104,12302
85,0,167,86,11254
86,0,167,105,6241
88,0,167,98,3825
97,0,168,841,14830
102,0,165,892,7446
123,0,164,900,6633
163,0,169,903,1488
470,68,183,907,5341
610,415,224,896,2422
665,582,324,873,3263
694,695,512,821,2430
715,750,614,751,1395
735,791,685,683,1959
746,813,741,466,1859
744,830,783,228,1947
723,845,817,149,3771
656,861,841,114,2744
426,866,862,97,4099
180,831,871,88,5276
129,719,862,84,8206
102,496,678,80,11563
94,26,283,73,12427
88,0,185,73,5670
85,0,178,94,2720
85,0,175,128,-7827
84,0,172,162,-2557
84,0,171,154,-3276
85,0,170,144,1439
87,0,169,132,3570
87,0,168,116,10383
87,0,168,102,9390
88,0,167,103,5377
90,0,167,109,-932
91,0,167,124,-1503
102,0,167,859,17983
109,0,166,907,21225
149,0,166,909,10316
189,233,171,911,8122
601,458,192,905,2761
659,641,360,879,5736
678,717,513,830,2821
689,752,589,775,1132
695,787,652,677,1743
707,811,708,551,1691
723,828,756,321,1198
720,840,796,179,2714
677,852,834,132,2266
479,858,859,101,4352
211,841,871,90,4920
135,784,872,86,7801
113,589,788,83,16404
98,134,335,78,15510
96,0,187,75,10040
94,0,180,106,5791
94,0,176,118,-4957
93,0,173,150,-5113
93,0,171,161,-341
95,0,171,159,-1570
96,0,169,130,2994
96,0,168,121,6143
95,0,167,96,11806
95,0,167,93,8956
96,0,167,113,2850
103,0,168,695,1777
105,0,167,888,17164
126,0,166,903,7090
161,0,167,903,5297
492,222,180,907,1463
617,471,214,898,1447
673,614,363,877,5522
706,684,532,835,3132
727,730,623,766,1546
739,762,680,704,1305
749,785,723,518,1926
751,804,764,279,2163
752,825,801,155,2154
729,839,836,112,2070
582,849,861,100,5022
328,832,873,90,6297
113,688,863,85,14433
277,397,634,82,14557
90,0,271,76,10739
84,0,183,186,2960
84,0,177,101,244
85,0,174,118,-8279
85,0,172,162,-2278
86,0,170,135,-550
88,0,169,120,913
89,0,168,130,2761
89,0,167,117,11347
89,0,166,101,10037
92,0,166,116,8128
94,0,166,122,51
106,0,165,901,15648
118,0,164,916,14171
157,0,166,914,1944
191,127,170,914,1009
562,452,188,903,3268
646,622,284,875,5068
668,702,403,829,2387
695,750,541,765,1771
718,786,632,674,2129
735,815,715,505,1613
743,835,771,208,2727
711,850,819,139,1404
597,862,852,107,3670
359,865,869,95,4234
152,851,875,87,5904
114,716,858,84,14981
263,432,529,82,12487
93,0,220,76,15824
89,0,182,181,6052
90,0,177,123,-6546
90,0,174,205,-8844
91,0,172,215,-1151
92,0,171,198,-2285
92,0,170,179,3536
92,0,169,138,6910
91,0,168,99,11137
92,0,168,112,11464
96,0,168,118,-11292
101,0,169,590,-1209
108,0,166,882,21955
114,0,166,911,12607
146,0,165,910,97
166,0,169,911,7155
505,366,185,902,1440
648,617,235,878,3549
688,704,386,836,2293
707,761,534,746,1762
719,803,642,583,1345
728,826,711,265,1770
719,844,768,160,3394
642,860,811,128,2699
530,875,839,105,810
346,882,859,96,4284
166,873,868,89,5590
126,804,854,85,13365
148,608,518,83,14651
99,90,203,77,14711
96,0,180,185,3075
94,0,175,102,-3172
96,0,173,140,-6789
97,0,171,177,-798
97,0,170,192,-3098
96,0,169,163,949
95,0,168,136,5986
95,0,167,103,9756
95,0,166,95,8534
97,0,166,118,17809
103,0,167,554,6136
108,0,166,874,19202
126,0,165,901,9098
153,0,166,898,2264
166,191,170,902,3446
443,394,179,904,3865
549,574,190,895,2743
644,671,275,876,3159
680,733,454,833,1547
703,781,573,768,1125
722,812,677,634,1105
736,830,742,334,2778
715,845,792,163,3586
645,857,830,126,1380
489,868,854,104,3132
298,872,870,96,4141
164,858,874,89,6799
132,783,866,86,12085
105,618,577,81,14823
99,111,215,75,12780
97,0,181,247,4035
95,0,176,100,-53
97,0,173,126,-8402
98,0,171,170,-1262
99,0,170,191,-727
99,0,169,163,-825
99,0,168,130,2707
99,0,167,100,11340
99,0,166,94,11346
100,0,166,106,6813
101,0,167,209,1191
108,0,168,860,16583
111,0,166,900,11041
148,0,166,905,6227
551,469,190,896,1590
666,655,311,874,2838
701,730,467,828,2410
716,778,596,764,1792
731,805,685,638,779
735,827,750,349,1698
724,839,788,185,3000
690,851,818,140,3477
608,859,840,120,1847
462,871,858,104,2944
246,879,871,95,3818
163,879,876,89,4599
130,845,875,83,11573
107,730,725,79,16699
98,325,289,73,13532
97,0,184,67,6029
90,0,177,90,5468
90,0,173,103,-6919
92,0,171,138,-5709
94,0,169,178,1365
94,0,168,147,-1899
94,0,167,133,1123
93,0,166,115,7977
93,0,166,107,16129
93,0,166,90,8938
96,0,166,116,5603
103,0,166,625,1651
107,0,165,875,20627
111,0,164,910,14107
145,0,165,909,-1340
163,0,169,913,7333
304,291,183,910,2436
478,576,192,893,3671
540,734,250,836,1237
601,791,369,792,1034
653,821,485,759,1105
673,838,601,690,1965
685,849,671,494,2371
696,858,737,216,1007
692,867,789,147,1750
567,877,832,113,3785
311,881,854,97,4681
147,865,861,89,8646
117,742,835,85,15261
100,341,411,83,12177
97,0,191,76,8872
92,0,179,248,4378
90,0,175,125,-2946
90,0,172,160,-9861
89,0,170,180,-689
88,0,169,180,-1532
88,0,168,156,-577
88,0,167,126,3690
89,0,166,111,18345
89,0,166,101,9761
92,0,166,118,2745
95,0,166,217,-964
106,0,167,851,23611
108,0,164,900,12565
145,0,164,904,6961
166,0,170,905,165
510,297,184,908,9474
605,522,192,897,1393
650,629,240,872,2674
676,714,389,819,1261
704,770,536,762,975
723,801,615,709,2544
735,820,678,453,2237
733,839,744,211,2566
690,856,786,154,2234
581,871,825,130,1060
453,881,849,103,1051
275,888,866,95,5156
157,885,874,89,6331
137,821,869,86,16218
106,637,558,90,8615
102,9,220,76,17266
95,0,181,260,1214
92,0,176,139,-1624
91,0,173,125,-8194
91,0,171,166,-512
91,0,170,145,-1543
91,0,169,130,-2230
94,0,168,135,7996
93,0,167,119,18272
91,0,166,114,9462
92,0,166,112,-3218
96,0,166,245,-4553
108,0,166,865,26472
160,0,165,908,9267
400,383,182,904,5910
635,668,222,894,7885
685,753,463,855,2448
697,787,598,748,977
697,812,690,469,1621
677,834,749,222,1362
656,847,789,161,2143
590,858,817,139,3297
491,870,835,123,2478
311,877,848,103,2040
181,885,859,96,727
176,893,870,93,2714
168,898,875,90,2176
150,894,873,86,6959
114,844,814,84,15731
101,491,341,77,18174
99,0,186,71,12136
95,0,177,68,10351
93,0,173,76,-3561
93,0,170,107,-5424
94,0,168,134,-268
93,0,166,130,-1557
94,0,166,122,648
94,0,166,108,9135
93,0,165,75,18253
92,0,164,73,9133
92,0,163,73,-2252
102,0,165,819,4580
109,0,165,879,13998
165,0,170,885,9270
490,350,183,888,-108
598,491,233,896,8430
625,598,303,892,1672
668,663,400,877,6390
686,709,492,847,2154
705,746,594,795,1419
732,791,671,729,1751
746,812,724,610,1653
750,833,767,303,2483
735,850,811,149,531
655,866,844,111,3155
394,870,866,98,6194
145,844,872,89,8991
111,670,840,86,17007
101,310,418,77,13544
98,0,199,72,9803
90,0,178,132,7200
84,0,173,139,-1333
83,0,171,151,-9629
83,0,169,163,-4293
83,0,168,163,-3735
82,0,166,129,660
83,0,166,116,6143
85,0,166,100,18794
85,0,166,91,6381
85,0,165,99,-1173
100,0,166,534,3311
104,0,166,873,22931
123,0,165,900,7929
164,0,168,904,1467
408,56,180,906,6855
581,405,191,899,2050
663,619,271,879,5858
696,724,445,826,2330
711,773,568,742,1406
717,801,646,664,1694
729,823,710,483,816
731,838,755,249,2816
711,849,792,149,1674
692,856,825,127,1559
555,863,851,107,4494
288,856,868,95,5959
120,783,868,88,13381
202,483,690,83,16817
98,0,249,74,16515
90,0,182,268,13355
87,0,176,103,-604
87,0,173,150,-8216
89,0,171,185,-5233
94,0,170,185,-4111
95,0,169,142,-208
96,0,168,136,3420
95,0,167,110,10437
95,0,167,93,18439
95,0,166,99,8209
95,0,166,102,4542
104,0,167,825,14413
105,0,165,900,11844
145,0,165,905,3020
208,0,170,909,7674
550,202,181,908,3228
643,449,221,895,3139
678,612,313,865,3051
695,703,458,817,1364
717,752,591,750,1207
738,790,666,681,1348
746,813,714,538,1849
753,829,752,271,3005
739,842,791,157,2353
684,854,827,114,2600
511,860,851,101,5525
276,838,863,91,5255
109,753,856,87,10925
135,520,630,80,18081
97,27,265,74,11718
86,0,182,81,7591
82,0,176,134,6608
81,0,172,164,-6798
82,0,171,206,-4302
82,0,169,214,-2493
82,0,168,202,-2143
82,0,167,173,2259
82,0,166,148,9341
82,0,166,116,13008
83,0,166,124,7576
91,0,166,180,-3441
108,0,166,858,7168
109,0,164,909,14257
155,0,165,909,6946
169,60,170,911,5387
568,363,185,907,4231
668,594,299,885,1464
705,709,490,835,3665
717,756,629,741,1826
727,788,703,609,1232
735,809,756,349,2372
725,826,790,191,2174
709,837,816,145,2623
669,850,840,122,1091
542,864,863,105,4657
340,855,875,95,4834
133,816,877,89,8723
109,591,819,83,16459
103,150,381,78,14011
100,0,192,74,10112
85,0,177,107,7805
85,0,172,148,-3260
85,0,170,174,-7159
85,0,168,184,-2410
84,0,167,148,743
84,0,166,136,1223
84,0,166,121,8188
84,0,165,100,13827
93,0,165,96,8636
95,0,165,112,6208
107,0,166,791,5295
109,0,165,889,16346
112,0,165,908,7854
145,0,165,910,2677
163,0,167,912,4969
426,260,177,906,358
626,549,226,887,2509
693,686,427,846,2718
734,740,593,764,2331
754,776,678,660,1910
757,800,744,408,1617
755,818,785,197,2636
729,834,818,147,3072
668,848,841,118,1760
534,860,860,104,2995
363,853,873,96,4499
149,830,875,90,5863
113,677,844,83,14469
125,316,442,77,14224
100,0,205,73,11099
87,0,178,161,3938
85,0,173,147,-2106
84,0,171,182,-6649
84,0,169,211,-2918
84,0,168,189,-2698
84,0,167,149,1793
84,0,166,136,4450
85,0,166,121,8621
86,0,166,99,14959
97,0,166,110,4802
103,0,167,508,1746
109,0,166,874,20544
110,0,166,913,18828
151,0,166,912,5810
369,159,174,912,7085
662,533,235,900,2661
720,690,476,854,4122
745,740,619,746,2988
749,768,693,500,2020
750,788,750,220,1193
746,806,790,145,3136
690,826,820,123,3127
595,842,837,110,2057
491,853,850,102,1462
379,857,864,96,3675
233,829,871,90,5780
135,708,849,83,12575
214,429,537,79,17810
99,0,208,74,10511
91,0,181,194,6894
88,0,175,90,1145
88,0,171,126,-6898
87,0,169,138,-2322
87,0,168,148,-2339
86,0,167,115,927
87,0,166,112,3847
87,0,166,104,9991
89,0,166,89,14407
105,0,166,752,3038
106,0,164,889,17932
108,0,163,913,16167
138,0,163,915,-1596
161,0,167,916,8014
562,313,185,909,862
674,586,309,886,5584
699,693,436,845,2506
708,748,530,779,1050
724,773,611,719,865
741,796,657,680,2544
751,818,706,572,1894
751,838,747,284,2429
745,857,797,158,1748
670,872,841,120,4334
392,876,863,100,6389
142,843,868,90,8929
112,696,834,83,15644
104,316,381,78,11349
101,0,208,73,9907
95,0,178,81,9653
91,0,173,104,-5598
89,0,170,143,-7508
88,0,169,166,-1965
88,0,168,142,-1105
87,0,167,112,3863
87,0,166,106,4300
87,0,166,99,10081
87,0,165,83,14916
99,0,166,100,3282
105,0,166,582,1927
107,0,166,867,19534
107,0,164,902,8802
120,0,163,903,2871
160,0,166,910,4944
306,34,171,913,4982
505,329,178,908,1849
615,419,183,897,5493
653,553,250,876,1307
679,633,342,849,2386
703,687,413,831,1560
728,722,500,800,2695
739,752,601,745,1837
750,779,664,670,1955
767,807,740,349,1220
766,835,810,146,2728
593,848,850,105,5628
246,812,863,92,10028
119,599,833,87,15435
183,277,489,82,12159
102,0,229,75,10239
89,0,178,171,3623
87,0,173,113,-3591
87,0,170,136,-8867
87,0,168,151,-1595
87,0,167,125,-3221
87,0,166,114,1655
87,0,166,109,1891
86,0,165,97,14453
86,0,165,84,14914
96,0,165,105,4375
102,0,166,482,3571
106,0,165,862,23020
110,0,164,896,4251
147,0,163,898,3660
344,0,171,906,5435
570,234,181,905,2495
659,468,191,891,2915
709,639,384,855,2506
732,726,535,787,1935
