730.00,873.00,773.00,856.00,3568
650.00,864.00,722.00,828.00,3817
342.00,812.00,496.00,737.00,1693
0.00,545.00,0.00,588.00,1114
0.00,187.00,0.00,323.00,5486
0.00,53.00,0.00,255.00,4791
0.00,31.00,0.00,248.00,107
0.00,51.00,0.00,210.00,1180
0.00,169.00,13.00,136.00,4524
16.00,227.00,111.00,656.00,19259
122.00,439.00,234.00,764.00,6749
58.00,569.00,274.00,780.00,1988
63.00,635.00,284.00,804.00,1010
142.00,643.00,291.00,828.00,2367
204.00,651.00,300.00,838.00,2788
192.00,670.00,302.00,841.00,2174
180.00,681.00,305.00,844.00,1743
202.00,688.00,293.00,847.00,1891
203.00,686.00,265.00,854.00,2055
199.00,688.00,244.00,859.00,1943
151.00,680.00,208.00,862.00,1700
92.00,667.00,170.00,863.00,2227
0.00,610.00,123.00,858.00,1985
0.00,525.00,48.00,829.00,2127
0.00,409.00,36.00,674.00,3224
0.00,245.00,15.00,269.00,4908
0.00,0.00,0.00,253.00,3509
0.00,0.00,0.00,246.00,2561
0.00,0.00,0.00,223.00,3304
0.00,0.00,0.00,210.00,3082
0.00,0.00,0.00,192.00,2683
0.00,0.00,0.00,194.00,2759
0.00,0.00,0.00,181.00,1548
0.00,0.00,0.00,213.00,1459
0.00,0.00,0.00,525.00,298
0.00,0.00,0.00,828.00,9589
0.00,0.00,0.00,888.00,7037
0.00,181.00,0.00,900.00,5643
228.00,514.00,53.00,906.00,3970
373.00,678.00,179.00,907.00,2382
520.00,750.00,238.00,905.00,1635
606.00,785.00,351.00,902.00,1612
658.00,803.00,469.00,898.00,1742
698.00,817.00,528.00,896.00,1848
718.00,822.00,584.00,894.00,1709
738.00,819.00,647.00,890.00,1269
760.00,809.00,699.00,888.00,1902
777.00,802.00,731.00,886.00,2223
786.00,809.00,754.00,883.00,2214
790.00,819.00,773.00,875.00,1858
791.00,827.00,783.00,861.00,1595
792.00,838.00,794.00,823.00,1949
783.00,861.00,811.00,543.00,4270
645.00,878.00,824.00,98.00,8854
0.00,843.00,816.00,61.00,11267
0.00,655.00,670.00,71.00,8127
0.00,236.00,6.00,48.00,6349
0.00,19.00,0.00,191.00,1419
0.00,0.00,0.00,259.00,-2697
0.00,0.00,0.00,219.00,-2874
0.00,0.00,0.00,183.00,624
0.00,0.00,0.00,161.00,4407
0.00,0.00,0.00,166.00,8287
0.00,0.00,0.00,141.00,7600
0.00,0.00,0.00,176.00,8749
0.00,0.00,0.00,145.00,6899
0.00,0.00,0.00,134.00,6376
0.00,0.00,0.00,475.00,5910
0.00,0.00,0.00,836.00,7144
0.00,0.00,0.00,910.00,15244
45.00,208.00,0.00,916.00,3711
408.00,536.00,0.00,916.00,2411
537.00,697.00,117.00,916.00,4276
581.00,774.00,248.00,914.00,2258
612.00,820.00,334.00,908.00,1588
647.00,847.00,456.00,901.00,1532
679.00,861.00,565.00,895.00,1409
708.00,867.00,650.00,891.00,814
725.00,867.00,698.00,888.00,1860
741.00,850.00,736.00,884.00,1454
759.00,846.00,757.00,877.00,2419
774.00,856.00,778.00,858.00,2072
776.00,867.00,797.00,787.00,1670
753.00,878.00,816.00,463.00,2448
558.00,885.00,818.00,76.00,2745
0.00,881.00,796.00,73.00,11712
0.00,805.00,710.00,70.00,16199
0.00,644.00,67.00,58.00,11274
0.00,252.00,0.00,227.00,3719
0.00,57.00,0.00,195.00,-4008
0.00,0.00,0.00,176.00,-2530
0.00,0.00,0.00,194.00,-871
0.00,0.00,0.00,186.00,3963
0.00,0.00,0.00,242.00,6219
0.00,0.00,0.00,288.00,9384
0.00,0.00,0.00,301.00,11754
0.00,0.00,0.00,316.00,10584
0.00,0.00,0.00,330.00,8496
0.00,0.00,0.00,623.00,12004
0.00,0.00,0.00,854.00,15408
0.00,0.00,0.00,914.00,10450
0.00,0.00,0.00,922.00,6531
0.00,0.00,0.00,923.00,2209
0.00,186.00,0.00,923.00,3579
0.00,498.00,0.00,921.00,2606
60.00,670.00,0.00,918.00,1768
374.00,757.00,23.00,914.00,1966
593.00,810.00,194.00,909.00,2263
676.00,828.00,430.00,903.00,1114
717.00,838.00,569.00,898.00,2030
737.00,845.00,638.00,894.00,1600
754.00,853.00,698.00,888.00,1964
764.00,872.00,727.00,880.00,1511
765.00,890.00,751.00,862.00,2030
760.00,903.00,775.00,807.00,1682
737.00,913.00,790.00,488.00,3165
551.00,918.00,803.00,83.00,5621
0.00,918.00,805.00,96.00,7731
0.00,875.00,741.00,101.00,12101
0.00,688.00,344.00,79.00,7149
0.00,275.00,0.00,58.00,7536
0.00,8.00,0.00,121.00,-1208
0.00,0.00,0.00,149.00,-1220
0.00,0.00,0.00,156.00,-1152
0.00,0.00,0.00,128.00,1090
0.00,0.00,0.00,120.00,4416
0.00,0.00,0.00,157.00,7922
0.00,0.00,0.00,165.00,7725
0.00,0.00,0.00,278.00,10477
0.00,0.00,0.00,301.00,7436
0.00,0.00,0.00,458.00,5381
0.00,0.00,0.00,775.00,11618
0.00,0.00,0.00,904.00,4073
0.00,0.00,0.00,924.00,10679
0.00,136.00,0.00,928.00,2794
0.00,289.00,0.00,929.00,2723
0.00,353.00,0.00,928.00,2666
0.00,349.00,0.00,927.00,1426
0.00,453.00,0.00,926.00,1518
0.00,581.00,0.00,925.00,1813
0.00,628.00,0.00,925.00,1393
0.00,624.00,0.00,924.00,1313
89.00,585.00,0.00,924.00,1617
474.00,574.00,0.00,923.00,2380
670.00,622.00,0.00,922.00,1799
740.00,702.00,110.00,918.00,2928
778.00,783.00,535.00,908.00,3173
792.00,824.00,699.00,881.00,2208
782.00,839.00,774.00,541.00,4617
533.00,845.00,810.00,189.00,1214
0.00,709.00,778.00,166.00,11873
0.00,342.00,310.00,125.00,10237
0.00,0.00,0.00,256.00,3064
0.00,0.00,0.00,314.00,-1125
0.00,0.00,0.00,330.00,-2527
0.00,0.00,0.00,291.00,-1498
0.00,0.00,0.00,273.00,3535
0.00,0.00,0.00,213.00,6145
0.00,0.00,0.00,213.00,9250
0.00,0.00,0.00,213.00,7917
0.00,0.00,0.00,183.00,8597
0.00,0.00,0.00,131.00,4713
0.00,0.00,0.00,159.00,3293
0.00,0.00,0.00,682.00,7396
0.00,0.00,0.00,881.00,9835
0.00,0.00,0.00,919.00,11483
0.00,0.00,0.00,924.00,4068
0.00,351.00,0.00,925.00,1034
0.00,678.00,0.00,925.00,2711
0.00,773.00,0.00,922.00,2765
0.00,819.00,0.00,920.00,1459
0.00,842.00,0.00,917.00,1706
81.00,859.00,0.00,915.00,1693
222.00,874.00,6.00,914.00,2382
334.00,884.00,56.00,913.00,1954
485.00,890.00,126.00,909.00,2252
596.00,898.00,380.00,899.00,2468
617.00,906.00,538.00,881.00,1265
613.00,913.00,660.00,850.00,1109
512.00,921.00,731.00,649.00,3030
0.00,930.00,720.00,105.00,11173
0.00,936.00,541.00,122.00,17003
0.00,911.00,197.00,121.00,13967
0.00,588.00,0.00,90.00,8819
0.00,614.00,0.00,92.00,-745
0.00,496.00,0.00,88.00,-131
0.00,331.00,0.00,123.00,6387
0.00,186.00,0.00,214.00,8107
0.00,208.00,0.00,249.00,8164
0.00,230.00,0.00,255.00,10462
0.00,235.00,0.00,282.00,9671
0.00,31.00,0.00,670.00,9548
0.00,36.00,0.00,890.00,10132
0.00,31.00,0.00,930.00,25877
0.00,589.00,0.00,932.00,-198
0.00,730.00,0.00,930.00,2896
0.00,779.00,0.00,927.00,2726
0.00,791.00,0.00,924.00,1834
0.00,801.00,0.00,923.00,1057
0.00,832.00,0.00,921.00,2039
0.00,866.00,0.00,919.00,1014
0.00,888.00,0.00,916.00,2190
348.00,899.00,2.00,910.00,1725
527.00,905.00,140.00,897.00,2200
515.00,911.00,142.00,859.00,4182
