621.00,191.00,171.00,896.00,2143
636.00,261.00,172.00,894.00,1675
659.00,292.00,174.00,892.00,1805
685.00,359.00,208.00,884.00,1894
712.00,426.00,359.00,863.00,1930
733.00,497.00,549.00,839.00,1938
749.00,581.00,659.00,739.00,3337
675.00,512.00,695.00,137.00,7164
371.00,49.00,633.00,92.00,15859
196.00,0.00,346.00,90.00,3461
117.00,0.00,168.00,132.00,5986
116.00,0.00,163.00,136.00,1070
115.00,0.00,161.00,152.00,-2474
114.00,0.00,159.00,141.00,639
114.00,0.00,157.00,129.00,5925
110.00,0.00,154.00,125.00,5958
100.00,0.00,152.00,109.00,6004
94.00,0.00,151.00,99.00,6444
93.00,0.00,151.00,91.00,2232
92.00,0.00,152.00,95.00,1379
92.00,0.00,152.00,102.00,1188
104.00,0.00,155.00,386.00,5230
450.00,0.00,166.00,852.00,20261
465.00,0.00,164.00,852.00,376
506.00,0.00,166.00,860.00,4986
540.00,0.00,165.00,876.00,2062
525.00,0.00,164.00,891.00,3063
520.00,1.00,163.00,899.00,3180
480.00,67.00,162.00,900.00,2115
486.00,188.00,163.00,899.00,3384
543.00,317.00,167.00,898.00,2150
610.00,440.00,171.00,892.00,2378
650.00,502.00,206.00,880.00,2234
676.00,583.00,319.00,869.00,1997
722.00,649.00,500.00,843.00,1880
762.00,691.00,629.00,802.00,2216
788.00,723.00,722.00,592.00,2918
761.00,741.00,785.00,122.00,7283
468.00,525.00,783.00,91.00,14109
390.00,138.00,591.00,83.00,15695
263.00,0.00,312.00,78.00,2952
101.00,0.00,167.00,113.00,6853
102.00,0.00,163.00,135.00,-5331
96.00,0.00,159.00,190.00,-6127
88.00,0.00,156.00,215.00,-2043
85.00,0.00,155.00,180.00,2429
85.00,0.00,154.00,136.00,5552
84.00,0.00,153.00,115.00,10405
83.00,0.00,152.00,99.00,11730
83.00,0.00,152.00,83.00,4418
83.00,0.00,151.00,88.00,2595
96.00,0.00,153.00,156.00,2741
113.00,0.00,155.00,831.00,4441
142.00,0.00,156.00,894.00,23933
161.00,0.00,156.00,889.00,23362
166.00,0.00,161.00,890.00,3760
311.00,194.00,165.00,895.00,7115
462.00,316.00,167.00,896.00,2107
539.00,363.00,170.00,894.00,1720
597.00,365.00,171.00,890.00,2291
641.00,426.00,189.00,882.00,1636
678.00,509.00,278.00,868.00,1779
703.00,575.00,409.00,848.00,1626
726.00,622.00,522.00,823.00,2173
750.00,668.00,607.00,775.00,1725
779.00,708.00,676.00,710.00,1968
791.00,743.00,762.00,314.00,2274
777.00,772.00,823.00,122.00,4067
537.00,767.00,848.00,97.00,8062
175.00,498.00,825.00,83.00,14199
212.00,58.00,597.00,79.00,14181
109.00,0.00,232.00,73.00,3335
111.00,0.00,167.00,100.00,-3063
104.00,0.00,163.00,105.00,-6600
98.00,0.00,160.00,114.00,-6638
95.00,0.00,158.00,109.00,-144
92.00,0.00,156.00,103.00,4620
89.00,0.00,155.00,97.00,5742
88.00,0.00,154.00,96.00,11110
87.00,0.00,154.00,87.00,9278
87.00,0.00,154.00,87.00,6152
87.00,0.00,153.00,90.00,4184
87.00,0.00,153.00,87.00,1181
108.00,0.00,154.00,346.00,3095
115.00,0.00,153.00,881.00,25861
148.00,0.00,153.00,893.00,26664
159.00,0.00,156.00,887.00,22107
166.00,0.00,158.00,892.00,6424
385.00,84.00,164.00,897.00,8395
526.00,239.00,169.00,898.00,2506
611.00,357.00,176.00,891.00,1503
651.00,450.00,267.00,876.00,2870
674.00,543.00,413.00,853.00,2201
696.00,610.00,536.00,826.00,1463
726.00,660.00,613.00,786.00,2050
746.00,699.00,659.00,743.00,2419
762.00,731.00,718.00,642.00,1970
776.00,754.00,779.00,283.00,2558
771.00,767.00,829.00,130.00,3105
628.00,788.00,857.00,107.00,6126
311.00,742.00,867.00,91.00,8431
121.00,501.00,832.00,77.00,14749
114.00,91.00,513.00,73.00,15833
109.00,0.00,228.00,67.00,550
107.00,0.00,168.00,107.00,8624
98.00,0.00,163.00,131.00,-6231
92.00,0.00,160.00,135.00,-5477
90.00,0.00,158.00,116.00,-160
90.00,0.00,157.00,100.00,5745
89.00,0.00,157.00,93.00,4215
88.00,0.00,156.00,90.00,11172
87.00,0.00,155.00,84.00,11208
88.00,0.00,155.00,81.00,6525
96.00,0.00,155.00,88.00,5674
100.00,0.00,156.00,85.00,4376
115.00,0.00,155.00,608.00,628
116.00,0.00,153.00,896.00,17577
128.00,0.00,153.00,902.00,11592
154.00,0.00,160.00,902.00,14103
343.00,312.00,166.00,900.00,2552
625.00,556.00,265.00,884.00,1669
656.00,585.00,341.00,873.00,1701
679.00,650.00,452.00,855.00,2097
704.00,695.00,558.00,829.00,1919
727.00,731.00,634.00,791.00,2141
745.00,750.00,672.00,749.00,1854
766.00,765.00,726.00,698.00,2258
785.00,781.00,773.00,540.00,2359
793.00,783.00,827.00,166.00,3113
723.00,743.00,855.00,108.00,4781
432.00,660.00,863.00,93.00,9919
128.00,201.00,795.00,77.00,18368
108.00,0.00,399.00,70.00,13025
89.00,0.00,191.00,69.00,677
98.00,0.00,163.00,102.00,-2557
96.00,0.00,159.00,136.00,-7375
94.00,0.00,156.00,139.00,-2088
91.00,0.00,155.00,136.00,853
89.00,0.00,153.00,113.00,3690
86.00,0.00,152.00,103.00,6688
85.00,0.00,152.00,98.00,10456
83.00,0.00,151.00,92.00,8339
83.00,0.00,151.00,101.00,7648
83.00,0.00,151.00,105.00,4660
83.00,0.00,150.00,124.00,4822
104.00,0.00,153.00,568.00,4359
113.00,0.00,154.00,890.00,20926
135.00,0.00,154.00,906.00,13009
158.00,0.00,154.00,908.00,565
169.00,0.00,161.00,910.00,3718
239.00,0.00,162.00,908.00,2897
469.00,0.00,166.00,902.00,1058
555.00,59.00,170.00,899.00,1623
611.00,152.00,176.00,894.00,2095
645.00,291.00,177.00,889.00,2131
677.00,430.00,215.00,880.00,2025
722.00,560.00,355.00,860.00,2584
762.00,643.00,540.00,820.00,1706
780.00,678.00,641.00,768.00,2513
795.00,689.00,731.00,399.00,2477
781.00,671.00,803.00,134.00,4282
533.00,549.00,822.00,108.00,9820
282.00,149.00,736.00,82.00,17768
362.00,0.00,335.00,78.00,13521
96.00,0.00,172.00,65.00,138
101.00,0.00,162.00,90.00,-1191
96.00,0.00,158.00,111.00,-2317
91.00,0.00,156.00,122.00,-3544
90.00,0.00,155.00,129.00,-187
87.00,0.00,154.00,128.00,234
86.00,0.00,153.00,108.00,3264
85.00,0.00,153.00,96.00,9678
85.00,0.00,152.00,87.00,13473
83.00,0.00,152.00,81.00,9719
83.00,0.00,151.00,89.00,12759
87.00,0.00,152.00,128.00,-127
110.00,0.00,153.00,870.00,20582
126.00,0.00,154.00,907.00,27230
154.00,0.00,154.00,909.00,3798
166.00,0.00,161.00,909.00,4300
408.00,0.00,168.00,905.00,2384
580.00,119.00,175.00,899.00,1449
642.00,269.00,177.00,893.00,2483
663.00,382.00,202.00,884.00,1980
686.00,460.00,260.00,872.00,1653
719.00,556.00,392.00,850.00,2250
749.00,636.00,511.00,812.00,1745
777.00,697.00,633.00,779.00,1890
793.00,722.00,724.00,573.00,2903
797.00,726.00,802.00,175.00,3383
698.00,763.00,840.00,125.00,6158
378.00,643.00,844.00,116.00,1030
296.00,274.00,747.00,99.00,15902
349.00,0.00,311.00,96.00,12630
104.00,0.00,177.00,68.00,4777
99.00,0.00,163.00,92.00,1638
98.00,0.00,160.00,140.00,-7636
95.00,0.00,158.00,151.00,-4018
94.00,0.00,157.00,139.00,-840
93.00,0.00,156.00,119.00,2022
91.00,0.00,155.00,116.00,7063
89.00,0.00,154.00,120.00,11740
89.00,0.00,153.00,112.00,9168
89.00,0.00,153.00,113.00,6963
96.00,0.00,153.00,120.00,3817
98.00,0.00,153.00,115.00,-25
112.00,0.00,153.00,555.00,2873
115.00,0.00,153.00,887.00,18188
132.00,0.00,153.00,907.00,12165
155.00,0.00,153.00,909.00,3557
166.00,0.00,161.00,911.00,7340
437.00,0.00,166.00,904.00,1357
615.00,73.00,175.00,894.00,1323
674.00,324.00,203.00,879.00,2415
700.00,454.00,327.00,858.00,2143
729.00,579.00,469.00,828.00,1677
754.00,655.00,575.00,788.00,2442
778.00,708.00,659.00,757.00,2390
