0.00,0.00,0.00,0.00,1723
0.00,0.00,0.00,0.00,1625
0.00,0.00,0.00,0.00,1885
0.00,0.00,0.00,0.00,1656
0.00,0.00,0.00,0.00,1687
0.00,0.00,0.00,0.00,1580
0.00,0.00,0.00,0.00,1493
0.00,0.00,0.00,0.00,1312
0.00,0.00,0.00,0.00,1311
0.00,0.00,0.00,0.00,1361
0.00,0.00,0.00,0.00,1182
0.00,0.00,0.00,0.00,1385
0.00,0.00,0.00,0.00,1456
0.00,0.00,0.00,0.00,1706
0.00,0.00,0.00,0.00,1907
0.00,0.00,0.00,0.00,1843
0.00,0.00,0.00,0.00,1841
0.00,0.00,0.00,0.00,1925
0.00,0.00,0.00,0.00,1641
0.00,0.00,0.00,0.00,1693
0.00,0.00,0.00,0.00,1593
0.00,0.00,0.00,0.00,1495
0.00,0.00,0.00,0.00,1611
0.00,0.00,0.00,0.00,1647
0.00,0.00,0.00,0.00,1505
0.00,0.00,0.00,0.00,1405
0.00,0.00,0.00,0.00,1451
0.00,0.00,0.00,0.00,1730
0.00,0.00,0.00,0.00,1708
0.00,0.00,0.00,0.00,1595
0.00,0.00,0.00,0.00,1648
0.00,0.00,0.00,0.00,1443
0.00,0.00,0.00,0.00,1547
0.00,0.00,0.00,0.00,1631
0.00,0.00,0.00,0.00,1785
0.00,0.00,0.00,0.00,1735
0.00,0.00,0.00,0.00,1830
0.00,0.00,0.00,0.00,1643
0.00,0.00,0.00,0.00,1727
0.00,0.00,0.00,0.00,1792
0.00,0.00,0.00,0.00,1671
0.00,0.00,0.00,0.00,1711
0.00,0.00,0.00,0.00,1585
0.00,0.00,0.00,0.00,1511
0.00,0.00,0.00,0.00,1652
0.00,0.00,0.00,0.00,1504
0.00,0.00,0.00,0.00,1530
0.00,0.00,0.00,0.00,1503
0.00,0.00,0.00,0.00,1627
0.00,0.00,0.00,0.00,1592
0.00,0.00,0.00,0.00,1838
0.00,0.00,0.00,0.00,1916
0.00,0.00,0.00,0.00,1609
0.00,0.00,0.00,0.00,1656
0.00,0.00,0.00,0.00,1580
0.00,0.00,0.00,0.00,1554
0.00,0.00,0.00,0.00,1536
0.00,0.00,0.00,0.00,1621
0.00,0.00,0.00,0.00,1340
0.00,0.00,0.00,0.00,1476
0.00,0.00,0.00,0.00,1483
0.00,0.00,0.00,0.00,1610
0.00,0.00,0.00,0.00,1691
0.00,0.00,0.00,0.00,1789
0.00,0.00,0.00,0.00,1818
0.00,0.00,0.00,0.00,1797
0.00,0.00,0.00,0.00,1675
0.00,0.00,0.00,0.00,1807
0.00,0.00,0.00,0.00,1461
0.00,0.00,0.00,0.00,1279
0.00,0.00,0.00,0.00,1332
0.00,0.00,0.00,0.00,1666
0.00,0.00,0.00,0.00,1643
0.00,0.00,0.00,0.00,1675
