0.00,0.00,0.00,211.00,1300
0.00,0.00,0.00,212.00,1301
0.00,0.00,0.00,211.00,1461
0.00,0.00,0.00,212.00,1366
0.00,0.00,0.00,212.00,1494
0.00,0.00,0.00,215.00,1418
0.00,0.00,0.00,215.00,1726
0.00,0.00,0.00,216.00,1619
0.00,0.00,0.00,215.00,1632
0.00,0.00,0.00,215.00,1484
0.00,0.00,0.00,215.00,1597
0.00,0.00,0.00,215.00,1774
0.00,0.00,0.00,215.00,1678
0.00,0.00,0.00,213.00,1834
0.00,0.00,0.00,215.00,1957
0.00,0.00,0.00,214.00,1577
0.00,0.00,0.00,213.00,1391
0.00,0.00,0.00,212.00,1014
0.00,0.00,0.00,210.00,716
0.00,0.00,0.00,209.00,1171
0.00,0.00,0.00,208.00,1052
0.00,0.00,0.00,204.00,1484
0.00,0.00,0.00,200.00,1011
0.00,0.00,0.00,187.00,601
0.00,0.00,0.00,190.00,2663
0.00,0.00,0.00,182.00,1138
0.00,0.00,0.00,175.00,-510
0.00,0.00,0.00,182.00,18014
0.00,0.00,0.00,152.00,711
0.00,0.00,0.00,158.00,2786
0.00,0.00,0.00,144.00,1967
0.00,0.00,95.00,140.00,1670
0.00,135.00,209.00,138.00,1217
0.00,292.00,332.00,149.00,1586
0.00,492.00,483.00,152.00,2791
0.00,721.00,583.00,165.00,1882
0.00,819.00,678.00,152.00,-2085
0.00,868.00,760.00,154.00,2478
0.00,893.00,788.00,133.00,4263
0.00,905.00,800.00,122.00,3358
0.00,917.00,830.00,150.00,1017
0.00,919.00,837.00,166.00,3447
0.00,917.00,851.00,166.00,4531
0.00,912.00,857.00,163.00,2146
0.00,906.00,860.00,165.00,970
0.00,901.00,862.00,165.00,975
0.00,900.00,862.00,168.00,1022
0.00,902.00,856.00,172.00,2116
0.00,906.00,844.00,172.00,31
0.00,913.00,842.00,168.00,5880
0.00,915.00,845.00,175.00,2519
0.00,916.00,849.00,176.00,396
0.00,920.00,859.00,168.00,1643
0.00,924.00,868.00,166.00,1854
0.00,927.00,872.00,168.00,1436
0.00,928.00,876.00,164.00,2280
0.00,929.00,883.00,146.00,1165
0.00,928.00,891.00,145.00,-12
270.00,928.00,897.00,135.00,2833
478.00,926.00,901.00,145.00,2208
550.00,919.00,903.00,148.00,2002
548.00,916.00,905.00,147.00,3070
